Date,Price
12/13/2018,14.855
12/12/2018,14.851
12/11/2018,14.628
12/10/2018,14.605
12/07/2018,14.696
12/06/2018,14.509
12/05/2018,14.582
12/04/2018,14.64
12/03/2018,14.499
11/30/2018,14.217
11/29/2018,14.402
11/28/2018,14.325
11/27/2018,14.084
11/26/2018,14.205
11/23/2018,14.287
11/22/2018,14.243
11/21/2018,14.502
11/20/2018,14.269
11/19/2018,14.403
11/16/2018,14.382
11/15/2018,14.263
11/14/2018,14.08
11/13/2018,13.977
11/12/2018,14.011
11/09/2018,14.14
11/08/2018,14.423
11/07/2018,14.569
11/06/2018,14.5
11/05/2018,14.647
11/02/2018,14.756
11/01/2018,14.777
10/31/2018,14.282
10/30/2018,14.462
10/29/2018,14.442
10/26/2018,14.7
10/25/2018,14.63
10/24/2018,14.676
10/23/2018,14.793
10/22/2018,14.587
10/19/2018,14.65
10/18/2018,14.604
10/17/2018,14.663
10/16/2018,14.701
10/15/2018,14.727
10/12/2018,14.635
10/11/2018,14.606
10/10/2018,14.326
10/09/2018,14.4
10/08/2018,14.329
10/05/2018,14.649
10/04/2018,14.59
10/03/2018,14.67
10/02/2018,14.693
10/01/2018,14.507
09/28/2018,14.712
09/27/2018,14.29
09/26/2018,14.401
09/25/2018,14.493
09/24/2018,14.341
09/21/2018,14.359
09/20/2018,14.305
09/19/2018,14.28
09/18/2018,14.185
09/17/2018,14.223
09/14/2018,14.142
09/13/2018,14.244
09/12/2018,14.293
09/11/2018,14.153
09/10/2018,14.181
09/07/2018,14.17
09/06/2018,14.181
09/05/2018,14.22
09/04/2018,14.145
09/03/2018,14.18
08/31/2018,14.557
08/30/2018,14.594
