,Date,Price
686,2019-08-30,1529.4
687,2019-09-02,1555.9
688,2019-09-03,1552.8
689,2019-09-04,1560.4
690,2019-09-05,1525.5
691,2019-09-06,1515.5
692,2019-09-09,1511.1
693,2019-09-10,1499.2
694,2019-09-11,1503.2
695,2019-09-12,1507.4
696,2019-09-13,1499.5
697,2019-09-16,1511.5
698,2019-09-17,1513.4
699,2019-09-18,1515.8
700,2019-09-19,1506.2
701,2019-09-20,1515.1
702,2019-09-23,1531.5
703,2019-09-24,1540.2
704,2019-09-25,1512.3
705,2019-09-26,1515.2
706,2019-09-27,1506.4
707,2019-09-30,1472.9
708,2019-10-01,1489
709,2019-10-02,1507.9
710,2019-10-03,1513.8
711,2019-10-04,1512.9
712,2019-10-07,1504.4
713,2019-10-08,1503.9
714,2019-10-09,1512.8
715,2019-10-10,1500.9
716,2019-10-11,1488.7
717,2019-10-14,1497.6
718,2019-10-15,1483.5
719,2019-10-16,1494
720,2019-10-17,1498.3
721,2019-10-18,1494.1
722,2019-10-21,1488.1
723,2019-10-22,1487.5
724,2019-10-23,1495.7
725,2019-10-24,1504.7
726,2019-10-25,1505.3
727,2019-10-28,1495.8
728,2019-10-29,1490.7
729,2019-10-30,1496.7
730,2019-10-31,1514.8
731,2019-11-01,1511.4
732,2019-11-04,1511.1
733,2019-11-05,1483.7
734,2019-11-06,1493.1
735,2019-11-07,1466.4
736,2019-11-08,1462.9
737,2019-11-11,1457.1
738,2019-11-12,1453.7
739,2019-11-13,1463.3
740,2019-11-14,1473.4
741,2019-11-15,1468.5
742,2019-11-18,1471.9
743,2019-11-19,1474.3
744,2019-11-20,1474.2
745,2019-11-21,1463.6
746,2019-11-22,1463.6
747,2019-11-25,1456.9
748,2019-11-26,1460.3
749,2019-11-27,1453.4
750,2019-11-28,1472.7
751,2019-11-29,1472.7
752,2019-12-02,1469.2
753,2019-12-03,1484.4
754,2019-12-04,1480.2
755,2019-12-05,1483.1
756,2019-12-06,1465.1
757,2019-12-09,1464.9
758,2019-12-10,1468.1
759,2019-12-11,1475
760,2019-12-12,1472.3
761,2019-12-13,1481.2
762,2019-12-16,1480.5
763,2019-12-17,1480.6
764,2019-12-18,1478.7
765,2019-12-19,1484.4
766,2019-12-20,1480.9
767,2019-12-23,1488.7
768,2019-12-24,1504.8
769,2019-12-26,1514.4
770,2019-12-27,1518.1
771,2019-12-30,1518.6
772,2019-12-31,1523.1
773,2020-01-02,1528.1
774,2020-01-03,1552.4
775,2020-01-06,1568.8
776,2020-01-07,1574.3
777,2020-01-08,1560.2
778,2020-01-09,1554.3
779,2020-01-10,1560.1
780,2020-01-13,1550.6
781,2020-01-14,1544.6
782,2020-01-15,1554
783,2020-01-16,1550.5
784,2020-01-17,1560.3
785,2020-01-20,1557.9
786,2020-01-21,1560.8
787,2020-01-22,1556.7
788,2020-01-23,1565.4
789,2020-01-24,1571.9
790,2020-01-27,1577.4
791,2020-01-28,1569.8
792,2020-01-29,1570.4
793,2020-01-30,1589.2
794,2020-01-31,1587.9
795,2020-02-03,1582.4
796,2020-02-04,1555.5
797,2020-02-05,1562.8
798,2020-02-06,1570
799,2020-02-07,1573.4
800,2020-02-10,1579.5
801,2020-02-11,1570.1
802,2020-02-12,1571.6
803,2020-02-13,1578.8
804,2020-02-14,1586.4
805,2020-02-17,1603.6
806,2020-02-18,1603.6
807,2020-02-19,1611.8
808,2020-02-20,1620.5
809,2020-02-21,1648.8
810,2020-02-24,1676.6
811,2020-02-25,1650
812,2020-02-26,1643.1
813,2020-02-27,1642.5
814,2020-02-28,1566.7
815,2020-03-02,1594.8
816,2020-03-03,1644.4
817,2020-03-04,1643
818,2020-03-05,1668
819,2020-03-06,1672.4
820,2020-03-09,1675.7
821,2020-03-10,1660.3
822,2020-03-11,1642.3
823,2020-03-12,1590.3
824,2020-03-13,1516.7
825,2020-03-16,1486.5
826,2020-03-17,1525.8
827,2020-03-18,1477.9
828,2020-03-19,1479.3
829,2020-03-20,1484.6
830,2020-03-23,1567.6
831,2020-03-24,1660.8
832,2020-03-25,1633.4
833,2020-03-26,1651.2
834,2020-03-27,1654.1
835,2020-03-30,1643.2
836,2020-03-31,1596.6
837,2020-04-01,1591.4
838,2020-04-02,1637.7
839,2020-04-03,1645.7
840,2020-04-06,1693.9
841,2020-04-07,1683.7
842,2020-04-08,1684.3
843,2020-04-09,1752.8
844,2020-04-13,1761.4
845,2020-04-14,1768.9
846,2020-04-15,1740.2
847,2020-04-16,1731.7
848,2020-04-17,1698.8
849,2020-04-20,1711.2
850,2020-04-21,1687.8
851,2020-04-22,1738.3
852,2020-04-23,1745.4
853,2020-04-24,1735.6
854,2020-04-27,1723.8
855,2020-04-28,1722.2
856,2020-04-29,1713.4
857,2020-04-30,1694.2
858,2020-05-01,1700.9
859,2020-05-04,1713.3
860,2020-05-05,1710.6
861,2020-05-06,1688.5
862,2020-05-07,1725.8
863,2020-05-08,1713.9
864,2020-05-11,1698
865,2020-05-12,1706.8
866,2020-05-13,1716.4
867,2020-05-14,1740.9
868,2020-05-15,1756.3
869,2020-05-18,1734.4
870,2020-05-19,1745.6
871,2020-05-20,1752.1
872,2020-05-21,1721.9
873,2020-05-22,1735.5
874,2020-05-25,1705.6
875,2020-05-26,1717.3
876,2020-05-27,1710.7
877,2020-05-28,1728.3
878,2020-05-29,1751.7
879,2020-06-01,1750.3
880,2020-06-02,1734
881,2020-06-03,1704.8
882,2020-06-04,1727.4
883,2020-06-05,1683
884,2020-06-08,1705.1
885,2020-06-09,1721.9
886,2020-06-10,1720.7
887,2020-06-11,1739.8
888,2020-06-12,1737.3
889,2020-06-15,1727.2
890,2020-06-16,1736.5
891,2020-06-17,1735.6
892,2020-06-18,1731.1
893,2020-06-19,1753
894,2020-06-22,1766.4
895,2020-06-23,1782
896,2020-06-24,1775.1
897,2020-06-25,1770.6
898,2020-06-26,1780.3
899,2020-06-29,1781.2
900,2020-06-30,1800.5
901,2020-07-01,1779.9
902,2020-07-02,1790
903,2020-07-03,1793.5
904,2020-07-06,1799
905,2020-07-07,1809.9
906,2020-07-08,1820.6
907,2020-07-09,1803.8
908,2020-07-10,1801.9
909,2020-07-13,1814.1
910,2020-07-14,1813.4
911,2020-07-15,1813.8
912,2020-07-16,1800.3
913,2020-07-17,1810
914,2020-07-20,1817.4
915,2020-07-21,1843.9
916,2020-07-22,1865.1
917,2020-07-23,1890
918,2020-07-24,1897.5
919,2020-07-27,1931
920,2020-07-28,1944.6
921,2020-07-29,1953.4
922,2020-07-30,1966.8
923,2020-07-31,1985.9
924,2020-08-03,1986.3
925,2020-08-04,2021
926,2020-08-05,2049.3
927,2020-08-06,2069.4
928,2020-08-07,2028
929,2020-08-10,2039.7
930,2020-08-11,1946.3
931,2020-08-12,1949
932,2020-08-13,1970.4
933,2020-08-14,1949.8
934,2020-08-17,1998.7
935,2020-08-18,2013.1
936,2020-08-19,1970.3
937,2020-08-20,1946.5
938,2020-08-21,1947
939,2020-08-24,1939.2
940,2020-08-25,1923.1
941,2020-08-26,1952.5
942,2020-08-27,1932.6
943,2020-08-28,1974.9
944,2020-08-31,1978.6
945,2020-09-01,1978.9
946,2020-09-02,1944.7
947,2020-09-03,1937.8
948,2020-09-04,1934.3
949,2020-09-07,1943.2
950,2020-09-08,1939.5
951,2020-09-09,1954.9
952,2020-09-10,1964.3
953,2020-09-11,1947.9
954,2020-09-14,1963.7
955,2020-09-15,1966.2
956,2020-09-16,1970.5
957,2020-09-17,1949.9
958,2020-09-18,1962.1
959,2020-09-21,1910.6
960,2020-09-22,1907.6
961,2020-09-23,1868.4
962,2020-09-24,1876.9
963,2020-09-25,1866.3
964,2020-09-28,1882.3
965,2020-09-29,1903.2
966,2020-09-30,1895.5
967,2020-10-01,1916.3
968,2020-10-02,1907.6
969,2020-10-05,1920.1
970,2020-10-06,1908.8
971,2020-10-07,1890.8
972,2020-10-08,1895.1
973,2020-10-09,1926.2
974,2020-10-12,1928.9
975,2020-10-13,1894.6
976,2020-10-14,1907.3
977,2020-10-15,1908.9
978,2020-10-16,1906.4
979,2020-10-19,1911.7
980,2020-10-20,1915.4
981,2020-10-21,1929.5
982,2020-10-22,1904.6
983,2020-10-23,1905.2
984,2020-10-26,1905.7
985,2020-10-27,1911.9
986,2020-10-28,1879.2
987,2020-10-29,1868
988,2020-10-30,1879.9
989,2020-11-02,1892.5
990,2020-11-03,1910.4
991,2020-11-04,1896.2
992,2020-11-05,1946.8
993,2020-11-06,1951.7
994,2020-11-09,1854.4
995,2020-11-10,1876.4
996,2020-11-11,1861.6
997,2020-11-12,1873.3
998,2020-11-13,1886.2
999,2020-11-16,1887.8
1000,2020-11-17,1885.1
1001,2020-11-18,1873.9
1002,2020-11-19,1861.5
1003,2020-11-20,1872.4
1004,2020-11-23,1837.8
1005,2020-11-24,1804.6
1006,2020-11-25,1805.5
1007,2020-11-26,1788.1
1008,2020-11-27,1788.1
